reaction_id,nutrient,step_ub,mu,normalized_mu,status
FE2GTPabc,Iron(II),0.0,0.051449557840544835,0.9999981760854583,optimal
FE2GTPabc,Iron(II),0.3448275862068966,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),0.6896551724137931,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),1.0344827586206897,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),1.3793103448275863,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),1.7241379310344827,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),2.0689655172413794,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),2.413793103448276,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),2.7586206896551726,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),3.103448275862069,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),3.4482758620689653,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),3.793103448275862,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),4.137931034482759,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),4.482758620689655,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),4.827586206896552,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),5.172413793103448,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),5.517241379310345,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),5.862068965517241,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),6.206896551724138,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),6.551724137931035,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),6.896551724137931,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),7.241379310344827,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),7.586206896551724,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),7.931034482758621,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),8.275862068965518,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),8.620689655172415,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),8.96551724137931,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),9.310344827586206,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),9.655172413793103,0.05144955784053775,0.9999981760853206,optimal
FE2GTPabc,Iron(II),10.0,0.05144955784053775,0.9999981760853206,optimal
